cluster_id,label,domain_tokens,tokens
BGC0002499,Polyketide,Sigma70_r3 Sigma70_r2 Sigma70_r4 AurF LCM ACP_syn_III_C PreAtp-grasp Orn_Arg_deC_N Acyl-CoA_dh_1 Acyl-CoA_dh_M Acyl-CoA_dh_1 ACPS S-AdoMet_synt_M S-AdoMet_synt_C PfkB Thioesterase MFS_1 GATase_7 Asn_synthase Peripla_BP_6 Peripla_BP_6,"['Sigma70_r3', 'Sigma70_r2', 'Sigma70_r4', 'AurF', 'LCM', 'ACP_syn_III_C', 'PreAtp-grasp', 'Orn_Arg_deC_N', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_1', 'ACPS', 'S-AdoMet_synt_M', 'S-AdoMet_synt_C', 'PfkB', 'Thioesterase', 'MFS_1', 'GATase_7', 'Asn_synthase', 'Peripla_BP_6', 'Peripla_BP_6']"
BGC0002500,Polyketide,GerE TetR_N TetR_C_11 ketoacyl-synt KAsynt_C_assoc ketoacyl-synt adh_short PS-DH KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PP-binding Thioesterase p450 Lactamase_B CMD Methyltransf_2 Glyco_hydro_114 GerE ketoacyl-synt KAsynt_C_assoc ketoacyl-synt KR ADH_zinc_N_2 PS-DH KR ADH_zinc_N_2 KR ADH_zinc_N ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PS-DH KR PP-binding Acyl-CoA_dh_N Acyl-CoA_dh_M Acyl-CoA_dh_1 F420_oxidored Abhydrolase_3,"['GerE', 'TetR_N', 'TetR_C_11', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'adh_short', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PP-binding', 'Thioesterase', 'p450', 'Lactamase_B', 'CMD', 'Methyltransf_2', 'Glyco_hydro_114', 'GerE', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'ADH_zinc_N_2', 'PS-DH', 'KR', 'ADH_zinc_N_2', 'KR', 'ADH_zinc_N', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PS-DH', 'KR', 'PP-binding', 'Acyl-CoA_dh_N', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_1', 'F420_oxidored', 'Abhydrolase_3']"
BGC0002501,Alkaloid,Methyltransf_2 ATP-synt_ab ABC_tran ABC_membrane Condensation PP-binding AMP-binding Condensation PP-binding AtaL p450 Methyltransf_2 p450 MBOAT_2 Pyr_redox_2 Aldo_ket_red Transp_cyt_pur p450 p450 p450 Pyr_redox_2 p450 Aminotran_1_2 Methyltransf_2 MFS_1 Peptidase_M19,"['Methyltransf_2', 'ATP-synt_ab', 'ABC_tran', 'ABC_membrane', 'Condensation', 'PP-binding', 'AMP-binding', 'Condensation', 'PP-binding', 'AtaL', 'p450', 'Methyltransf_2', 'p450', 'MBOAT_2', 'Pyr_redox_2', 'Aldo_ket_red', 'Transp_cyt_pur', 'p450', 'p450', 'p450', 'Pyr_redox_2', 'p450', 'Aminotran_1_2', 'Methyltransf_2', 'MFS_1', 'Peptidase_M19']"
BGC0002502,Polyketide,ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH Methyltransf_12 ADH_zinc_N ADH_zinc_N_2 KR p450 FAD_binding_1 Flavodoxin_1 p450 Fe-ADH Aminotran_1_2 Aminotran_1_2 PhyH AMP-binding AMP-binding_C Mito_carr Mito_carr p450 Epimerase Condensation PP-binding p450 AMP-binding TRAM_LAG1_CLN8 TRAM1 ABC_membrane ABC_tran ABC_membrane ABC_tran,"['ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'Methyltransf_12', 'ADH_zinc_N', 'ADH_zinc_N_2', 'KR', 'p450', 'FAD_binding_1', 'Flavodoxin_1', 'p450', 'Fe-ADH', 'Aminotran_1_2', 'Aminotran_1_2', 'PhyH', 'AMP-binding', 'AMP-binding_C', 'Mito_carr', 'Mito_carr', 'p450', 'Epimerase', 'Condensation', 'PP-binding', 'p450', 'AMP-binding', 'TRAM_LAG1_CLN8', 'TRAM1', 'ABC_membrane', 'ABC_tran', 'ABC_membrane', 'ABC_tran']"
BGC0002503,NRP,MbtH AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding Nitroreductase TubC_N Condensation AMP-binding PP-binding Thioesterase AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR PP-binding Thioesterase FA_hydroxylase 4PPT_N Thioesterase GSCFA TauD,"['MbtH', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Nitroreductase', 'TubC_N', 'Condensation', 'AMP-binding', 'PP-binding', 'Thioesterase', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'PP-binding', 'Thioesterase', 'FA_hydroxylase', '4PPT_N', 'Thioesterase', 'GSCFA', 'TauD']"
BGC0002504,Polyketide,FAD_binding_3 Cyclase_polyket ketoacyl-synt ketoacyl-synt Ketoacyl-synt_C adh_short Polyketide_cyc2 FAD_binding_3 Carboxyl_trans ACP_syn_III_C Acyl_transf_1 Trans_reg_C BTAD FAD_binding_3 NAD_binding_10 Trp_halogenase Na_H_Exchanger GntR UTRA Semialdhyde_dhC Semialdhyde_dh ACT_7 AA_kinase,"['FAD_binding_3', 'Cyclase_polyket', 'ketoacyl-synt', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'adh_short', 'Polyketide_cyc2', 'FAD_binding_3', 'Carboxyl_trans', 'ACP_syn_III_C', 'Acyl_transf_1', 'Trans_reg_C', 'BTAD', 'FAD_binding_3', 'NAD_binding_10', 'Trp_halogenase', 'Na_H_Exchanger', 'GntR', 'UTRA', 'Semialdhyde_dhC', 'Semialdhyde_dh', 'ACT_7', 'AA_kinase']"
BGC0002505,Polyketide,FrsA-like KR PP-binding AMP-binding Condensation PP-binding KR Methyltransf_12 PS-DH ketoacyl-synt Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt,"['FrsA-like', 'KR', 'PP-binding', 'AMP-binding', 'Condensation', 'PP-binding', 'KR', 'Methyltransf_12', 'PS-DH', 'ketoacyl-synt', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt']"
BGC0002506,Polyketide,Trans_reg_C BTAD TetR_C_11 NAD_binding_10 FAD_binding_3 ABM SnoaL_4 adh_short_C2 Bac_luciferase Acyl_transf_1 ketoacyl-synt ketoacyl-synt Ketoacyl-synt_C APH adh_short_C2 ADH_zinc_N Hemerythrin MFS_1 Lactamase_B Polyketide_cyc2 adh_short Flavin_Reduct,"['Trans_reg_C', 'BTAD', 'TetR_C_11', 'NAD_binding_10', 'FAD_binding_3', 'ABM', 'SnoaL_4', 'adh_short_C2', 'Bac_luciferase', 'Acyl_transf_1', 'ketoacyl-synt', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'APH', 'adh_short_C2', 'ADH_zinc_N', 'Hemerythrin', 'MFS_1', 'Lactamase_B', 'Polyketide_cyc2', 'adh_short', 'Flavin_Reduct']"
BGC0002507,Polyketide,PP-binding Acyl_transf_1 SAT Ketoacyl-synt_C ketoacyl-synt SAT Lactamase_B AflR Fasciclin Cu-oxidase_3 Cu-oxidase_2 Cu-oxidase_3 Methyltransf_2,"['PP-binding', 'Acyl_transf_1', 'SAT', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'SAT', 'Lactamase_B', 'AflR', 'Fasciclin', 'Cu-oxidase_3', 'Cu-oxidase_2', 'Cu-oxidase_3', 'Methyltransf_2']"
BGC0002508,Alkaloid,NO_synthase MFS_1 NUDIX LDcluster4 GTP_cyclohydroI Radical_SAM DUF1152 Glyco_transf_4 Glyco_trans_4_4 Glyco_transf_4,"['NO_synthase', 'MFS_1', 'NUDIX', 'LDcluster4', 'GTP_cyclohydroI', 'Radical_SAM', 'DUF1152', 'Glyco_transf_4', 'Glyco_trans_4_4', 'Glyco_transf_4']"
BGC0002509,NRP,LPMO_10 Fer4_20 Pyr_redox_2 FA_hydroxylase ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding Condensation AMP-binding AMP-binding_C PP-binding Thioesterase KR NAD_binding_8 ADH_N_2 ADH_zinc_N p450 NmrA Pkinase,"['LPMO_10', 'Fer4_20', 'Pyr_redox_2', 'FA_hydroxylase', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Thioesterase', 'KR', 'NAD_binding_8', 'ADH_N_2', 'ADH_zinc_N', 'p450', 'NmrA', 'Pkinase']"
BGC0002510,Polyketide,PP-binding DUF3995 PALP OCD_Mu_crystall adh_short_C2 FabA ketoacyl-synt Ketoacyl-synt_C ketoacyl-synt Ketoacyl-synt_C Abhydrolase_6 DSBA,"['PP-binding', 'DUF3995', 'PALP', 'OCD_Mu_crystall', 'adh_short_C2', 'FabA', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'Abhydrolase_6', 'DSBA']"
BGC0002512,NRP,AMP-binding AMP-binding_C PP-binding Condensation AMP-binding PP-binding Condensation Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C Methyltransf_12 AMP-binding_C PP-binding Uma2 TubC_N Condensation AMP-binding AMP-binding_C PP-binding Thioesterase ABC_membrane_2 ABC_tran,"['AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'PP-binding', 'Condensation', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'Methyltransf_12', 'AMP-binding_C', 'PP-binding', 'Uma2', 'TubC_N', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Thioesterase', 'ABC_membrane_2', 'ABC_tran']"
BGC0002514,Polyketide,NAD_binding_10 FAD_binding_3 Bac_luciferase p450 TetR_C_1 MFS_1 Response_reg Trans_reg_C Cyclase_polyket ketoacyl-synt Ketoacyl-synt_C ketoacyl-synt adh_short Polyketide_cyc2 Polyketide_cyc2,"['NAD_binding_10', 'FAD_binding_3', 'Bac_luciferase', 'p450', 'TetR_C_1', 'MFS_1', 'Response_reg', 'Trans_reg_C', 'Cyclase_polyket', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'adh_short', 'Polyketide_cyc2', 'Polyketide_cyc2']"
BGC0002515,Polyketide,KR ADH_zinc_N_2 KR Methyltransf_12 Methyltransf_25 Methyltransf_12 PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt Methyltransf_2 adh_short FAD_binding_4 FAD_binding_4,"['KR', 'ADH_zinc_N_2', 'KR', 'Methyltransf_12', 'Methyltransf_25', 'Methyltransf_12', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'Methyltransf_2', 'adh_short', 'FAD_binding_4', 'FAD_binding_4']"
BGC0002517,Polyketide,AAA_16 AAA_16 AAA_16 GerE PP-binding adh_short KR PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR PS-DH ketoacyl-synt KAsynt_C_assoc ketoacyl-synt KAsynt_C_assoc PP-binding KR PS-DH ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PP-binding KR ketoacyl-synt PS-DH ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PP-binding Met_asp_mut_E Orn_Arg_deC_N AMP-binding AMP-binding Abhydrolase_1 p450 p450 Fer4_15 KR adh_short Thioesterase GerE Response_reg Sensor HisKA_3 Sensor FtsX FtsX FtsX FtsX ABC_tran ketoacyl-synt PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt PP-binding KR PS-DH KR ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PKS_DE PP-binding KR PKS_DE KR Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt PKS_DE KAsynt_C_assoc ketoacyl-synt PP-binding KR Ketoacyl-synt_C PS-DH KAsynt_C_assoc ketoacyl-synt KAsynt_C_assoc ketoacyl-synt ketoacyl-synt,"['AAA_16', 'AAA_16', 'AAA_16', 'GerE', 'PP-binding', 'adh_short', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KAsynt_C_assoc', 'PP-binding', 'KR', 'PS-DH', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'ketoacyl-synt', 'PS-DH', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'Met_asp_mut_E', 'Orn_Arg_deC_N', 'AMP-binding', 'AMP-binding', 'Abhydrolase_1', 'p450', 'p450', 'Fer4_15', 'KR', 'adh_short', 'Thioesterase', 'GerE', 'Response_reg', 'Sensor', 'HisKA_3', 'Sensor', 'FtsX', 'FtsX', 'FtsX', 'FtsX', 'ABC_tran', 'ketoacyl-synt', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'KR', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PKS_DE', 'PP-binding', 'KR', 'PKS_DE', 'KR', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PKS_DE', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'Ketoacyl-synt_C', 'PS-DH', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'ketoacyl-synt']"
BGC0002518,NRP,Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding Condensation AMP-binding AMP-binding_C PP-binding,"['Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding']"
BGC0002520,Polyketide,SBP_bac_11 Pkinase FMN_red ROK DoxX_2 DHquinase_II DegT_DnrJ_EryC1 GFO_IDH_MocA HAD_2 AMP-binding_C AMP-binding Condensation AMP-binding_C AMP-binding Condensation DHQ_synthase AMP-binding AMP-binding_C KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt KR ADH_zinc_N PS-DH adh_short ADH_zinc_N_2 KR PP-binding FAD_binding_3 Methyltransf_11 Ubie_methyltran Thioesterase Docking ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt Ketoacyl-synt_C PS-DH Docking KR Docking PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 KR adh_short_C2 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding Metallophos ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH Thiolase_N ADH_N ADH_zinc_N_2 KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH ADH_N ADH_zinc_N_2 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PKS_DE adh_short_C2 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH Thiolase_N KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc KR PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PKS_DE KR PKS_DE PP-binding ketoacyl-synt KAsynt_C_assoc KR PS-DH KR PS-DH Acyl_transf_1 ketoacyl-synt adh_short_C2 PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 ketoacyl-synt PKS_DE adh_short_C2 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PKS_DE PS-DH KR PP-binding PKS_DE ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt KR PS-DH ADH_zinc_N_2 KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding Docking ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt KR PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding PKS_DE Docking ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 KR Docking PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt adh_short_C2 PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PKS_DE KR Thioesterase Acyl_transf_1 PKS_DE ABC_tran ABC2_membrane GerE AAA_16 AAA_16 AAA_16 AAA_16 AMP-binding AMP-binding_C CSD 4PPT_N AMP-binding_C AMP-binding HAD_2 ABC_tran ABC2_membrane DUF5988 RibD_C MGDG_synth PAP2 Urease_gamma Urease_beta,"['SBP_bac_11', 'Pkinase', 'FMN_red', 'ROK', 'DoxX_2', 'DHquinase_II', 'DegT_DnrJ_EryC1', 'GFO_IDH_MocA', 'HAD_2', 'AMP-binding_C', 'AMP-binding', 'Condensation', 'AMP-binding_C', 'AMP-binding', 'Condensation', 'DHQ_synthase', 'AMP-binding', 'AMP-binding_C', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'ADH_zinc_N', 'PS-DH', 'adh_short', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'FAD_binding_3', 'Methyltransf_11', 'Ubie_methyltran', 'Thioesterase', 'Docking', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'PS-DH', 'Docking', 'KR', 'Docking', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'adh_short_C2', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'Metallophos', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'Thiolase_N', 'ADH_N', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'ADH_N', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'adh_short_C2', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'Thiolase_N', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'KR', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PKS_DE', 'KR', 'PKS_DE', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'KR', 'PS-DH', 'KR', 'PS-DH', 'Acyl_transf_1', 'ketoacyl-synt', 'adh_short_C2', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'ketoacyl-synt', 'PKS_DE', 'adh_short_C2', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'PS-DH', 'KR', 'PP-binding', 'PKS_DE', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'PS-DH', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'Docking', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'PKS_DE', 'Docking', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'Docking', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'adh_short_C2', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'Thioesterase', 'Acyl_transf_1', 'PKS_DE', 'ABC_tran', 'ABC2_membrane', 'GerE', 'AAA_16', 'AAA_16', 'AAA_16', 'AAA_16', 'AMP-binding', 'AMP-binding_C', 'CSD', '4PPT_N', 'AMP-binding_C', 'AMP-binding', 'HAD_2', 'ABC_tran', 'ABC2_membrane', 'DUF5988', 'RibD_C', 'MGDG_synth', 'PAP2', 'Urease_gamma', 'Urease_beta']"
